Unnamed: 0,life_expectancy,male_life_expectancy,female_life_expectancy,healthcare_spending,GDP_per_capita,obesity_prevalence,carbon_emissions,schooling,physicians,sanitation_mortality_rate,urban_population,rural_population,sanitation_population_perct,unemployment_perct,mobile_cell_subs,GINI_index
181,56.888445830282,55.942663783214,57.8422360012788,156.188026654956,1585.91193032787,,0.474881977788224,9.65606021881104,,,46.0394778242827,53.9605221757173,23.1776882727533,4.14048380439269,83.225379057631,
182,57.1891392680655,56.2718124700128,58.113247716781,143.628475290801,1731.31179201546,,0.478304570011211,9.86460971832275,0.238576264876858,,46.6494258286276,53.3505741713724,23.6761954872037,4.20159855917052,92.5819747932916,
183,57.5557955517512,56.5773921225952,58.5459790446893,147.07189855766,1749.30331701118,,0.485883896346851,10.0047903060913,,,47.2554132163805,52.7445867836195,24.1816926429664,4.26141400612556,93.0961845571498,
184,57.2263727312399,56.1310226277444,58.3462397855696,,1683.43639098491,,,10.2319202423096,,,47.857831024778,52.142168975222,24.6744687997628,4.91414336183036,98.0391864654785,
185,,,,,1757.03062622138,,,,,,48.4548062699179,51.5451937300821,,4.87363510086898,102.346968461191,
186,54.439,51.365,57.78,,,,,,0.276,,30.705,69.295,,,0.0,
187,55.634,52.618,58.9,,,,,,,,30.943,69.057,,,,
188,56.671,53.82,59.75,,,,,,,,31.015,68.985,,,,
189,57.844,55.071,60.831,,,,,,,,31.086,68.914,,,,
190,58.983,56.313,61.851,,,,,,,,31.158,68.842,,,,
191,60.019,57.358,62.866,,,,,,0.481,,31.23,68.77,,,0.0,
192,60.998,58.328,63.846,,,,,,,,31.302,68.698,,,,
193,61.972,59.409,64.698,,,,,,,,31.374,68.626,,,,
194,62.946,60.401,65.645,,,,,,,,31.446,68.554,,,,
195,63.923,61.426,66.561,,,,,,,,31.548,68.452,,,,
196,64.824,62.407,67.371,,,,,,0.739,,31.74,68.26,,,0.0,
197,65.618,63.222,68.136,,,,,13.9081401824951,0.911,,31.933,68.067,,,,
198,66.422,64.037,68.913,,,,,14.9279098510742,0.845,,32.127,67.873,,,,
199,67.14,64.866,69.504,,,,,,,,32.321,67.679,,,,
200,67.769,65.55,70.074,,,,,,,,32.516,67.484,,,,
201,68.328,66.121,70.614,,,33.3,,,,,32.712,67.288,,,0.0,
202,68.704,66.537,70.948,,,33.8,,,,,32.908,67.092,,,0.0,
203,69.121,66.964,71.352,,,34.2,,,1.036,,33.105,66.895,,,0.0,
204,69.309,67.117,71.578,,,34.7,,5.83141994476318,,,33.302,66.698,,,0.0,
205,69.584,67.384,71.861,,,35.1,,,,,33.5,66.5,,,0.0,
206,70.478,68.048,72.986,,,35.6,,,1.367,,33.762,66.238,,,0.0,
207,70.73,68.194,73.352,,,36.1,,5.18940019607544,,,34.024,65.976,,,0.0,
208,71.023,68.354,73.79,,,36.5,,,,,34.287,65.713,,,0.0,
209,71.296,68.551,74.147,,,37.0,,5.92611980438232,1.415,,34.552,65.448,,,0.0,
210,71.502,68.705,74.41,,639.484735848211,37.5,,6.55998992919922,1.407,,34.817,65.183,,,0.0,
211,71.656,68.84,74.589,,639.865909445734,38.0,,7.02590990066528,1.406,,35.083,64.917,,,0.0,
212,71.95,69.12,74.9,,693.873474633887,38.5,,7.22121000289917,,,35.35,64.65,,,0.0,
213,72.352,69.476,75.356,,674.793383069492,39.0,,7.32686996459961,,,35.619,64.381,,,0.0,
214,72.641,69.643,75.796,,652.774321396566,39.5,,7.73795986175537,,,35.888,64.112,,,0.0,
215,72.88,69.853,76.076,,697.995596576519,40.0,,8.14828014373779,,,36.158,63.842,,,0.0,
216,73.144,70.05,76.433,,617.230435515505,40.5,1.81954163372931,8.36635971069336,1.3743,,36.428,63.572,,,0.0,
217,73.378,70.321,76.631,,336.586994504629,41.0,1.24281022043045,8.85533046722412,1.4611,,36.7,63.3,,10.3070001602173,0.0,
218,73.715,70.66,76.972,,200.852219772323,41.5,0.683699826210896,9.28732013702393,1.6217,,37.249,62.751,,30.0149993896484,0.0,
219,73.939,70.957,77.118,,367.279225077581,42.0,0.638307036219586,11.1776103973389,1.4131,,37.799,62.201,,25.257999420166,0.0,
220,74.131,71.202,77.258,,586.416339644261,42.5,0.645355188531009,10.6335802078247,1.345,,38.354,61.646,,20.8400001525879,0.0,
221,74.362,71.428,77.511,,750.604449178826,43.1,0.605436252895428,10.2028198242188,1.3634,,38.911,61.089,,14.6110000610352,0.0,
222,74.592,71.669,77.746,,1009.97727483821,43.6,0.612367358547086,10.9394502639771,1.3806,,39.473,60.527,,13.9309997558594,0.070307774,27.0
223,73.904,70.773,77.316,,717.380047745673,44.2,0.466921472384454,12.6997203826904,1.3885,,40.035,59.965,,16.8759994506836,0.101422403,
224,74.99,72.19,78.021,,813.789396580449,44.8,0.572153695185918,13.5501699447632,1.3904,,40.601,59.399,,20.0470008850098,0.173257946,
225,75.183,72.401,78.209,,1033.24253162418,45.4,0.955359308384195,14.7477703094482,,,41.169,58.831,,20.8400001525879,0.343114336,
226,75.404,72.646,78.419,275.79718018,1126.68334010717,46.0,1.026213108529,15.5366096496582,1.3821,,41.741,58.259,40.23741599,19.0279998779297,0.936229188,
227,75.639,72.921,78.618,300.2756958,1281.6598256178,46.6,1.05549588209555,15.9046297073364,1.31,,42.435,57.565,40.52089533,18.5750007629395,12.45080244,
228,75.89,73.22,78.823,314.32543945,1425.12421860142,47.3,1.23237878291558,16.311429977417,1.1695,,43.501,56.499,40.80820221,17.8950004577637,27.24463279,31.7
229,76.142,73.499,79.057,343.94418335,1846.12012081207,48.0,1.3389849808862,16.6572399139404,1.1863,,44.573,55.427,41.08650252,16.9890003204346,35.56428066,
230,76.376,73.786,79.237,358.11135864,2373.58129170055,48.7,1.40405868767094,19.8904399871826,1.1913,,45.651,54.349,41.3557192,16.3099994659424,41.12783099,
231,76.621,74.033,79.493,362.53198242,2673.78658429559,49.5,1.33820939947885,23.1898307800293,,,46.731,53.269,41.87565502,15.9700002670288,50.45923775,30.6
232,76.816,74.243,79.686,385.00952148,2972.74292399799,50.2,1.33999573904164,26.6371402740479,1.1838,,47.815,52.185,42.39121173,15.6300001144409,63.59103905,
233,77.549,75.1,80.247,449.82940674,3595.03805682893,51.0,1.3939313702533,30.6871299743652,1.1951,,48.902,51.098,42.8911399,15.9700002670288,78.03664144,
234,77.653,75.163,80.429,415.06365967,4370.5399247769,51.8,1.38431124871868,32.0928001403809,,,49.991,50.009,43.37534517,13.0600004196167,63.00230139,30.0
235,77.781,75.316,80.544,399.67880249,4114.13489916342,52.5,1.44149356167856,33.3855514526367,1.2297,,51.076,48.924,43.8438649,13.6700000762939,84.07120051,
236,77.936,75.493,80.688,451.88204956,4094.34838574494,53.3,1.52762366260495,44.5492515563965,1.2347,,52.163,47.837,44.29658365,14.0900001525879,92.41340015,
237,78.092,75.693,80.798,485.58349609,4437.14261222684,54.0,1.66942319005525,49.8787002563477,1.2217,,53.247,46.753,44.73359433,13.4799995422363,106.8724501,
238,78.064,75.73,80.703,529.63220215,4247.63004748194,54.8,1.50324046003101,59.252010345459,1.2683,,54.33,45.67,45.15484031,13.3800001144409,121.0154371,29.0
239,78.123,75.786,80.781,567.60479736,4413.06200528903,55.5,1.53363003912154,64.6344299316406,1.2773,,55.387,44.613,45.56157447,15.8699998855591,127.67458,
240,78.407,76.114,81.013,618.11419678,4578.63320812155,56.3,1.66833737091547,65.7829666137695,,,56.423,43.577,45.95406239,18.0499992370605,116.4887372,34.6
241,78.644,76.404,81.183,568.918396,3952.80253807527,57.0,1.60377514987108,62.0076217651367,,,57.434,42.566,46.33301305,17.1900005340576,117.9871153,32.8
242,78.86,76.639,81.377,591.6696167,4124.05538986272,57.7,1.55766435847472,58.3818511962891,1.2164,0.2,58.421,41.579,46.69888959,15.4200000762939,116.9622462,33.7
243,79.047,76.873,81.504,639.82348633,4531.0193737689,,1.78878607422544,57.3752593994141,,,59.383,40.617,47.05228993,13.6199998855591,125.9205273,33.1
244,79.184,77.037,81.608,726.98248291,5287.66369446913,,1.78273894754715,54.9613304138184,,,60.319,39.681,47.39384501,12.3000001907349,94.36446759,30.1
245,79.282,77.168,81.666,,5396.21586434732,,1.69224831964856,59.7784996032715,1.6471,,61.229,38.771,47.57714147,11.4700002670288,91.51642864,30.8
246,76.989,74.632,79.676,,5332.16047456847,,,57.8131408691406,1.8754,,62.112,37.888,47.69108212,13.0670003890991,91.35050062,
247,,,,,6492.87201224634,,,56.7215309143066,,,62.969,37.031,,12.6829996109009,92.31992041,
248,40.532,37.881,43.608,,239.031069180472,,,,0.173,,30.51,69.49,,,0.0,
249,40.516,37.941,43.467,,209.915476909729,,,,,,31.797,68.203,,,,
250,39.323,36.548,42.569,,169.925636585617,,,,,,33.214,66.786,,,,
251,42.908,42.339,43.476,,225.821561764868,,,,,,34.662,65.338,,,,
252,42.788,42.224,43.357,,238.875869572293,,,,,,36.141,63.859,,,,
253,42.714,42.164,43.279,,253.30700673044,,,,0.116,,37.643,62.357,,,0.0,
254,42.543,42.062,43.042,,241.000619163419,,,,,,38.84,61.16,,,,
255,42.568,42.108,43.043,,261.364116375434,,,,,,39.004,60.996,,,,
256,42.642,42.221,43.075,,292.026617970057,,,,,,39.169,60.831,,,,
257,42.781,42.343,43.235,,315.5595377067,,,,,,39.334,60.666,,,,
258,43.16,42.712,43.625,,352.53098418319,,,,0.123,,39.5,60.5,,,0.0,
259,43.67,43.205,44.156,,359.82458217668,,,,,,39.665,60.335,,,,
260,44.346,43.834,44.885,,468.620824329436,,,,,,39.831,60.169,,,,
261,45.079,44.583,45.6,,588.906514752793,,,,,,39.997,60.003,,,,
262,46.034,45.372,46.74,,871.741887655878,,,,,,40.163,59.837,,,,
263,46.972,46.294,47.693,,989.395167072047,30.0,,,,,40.33,59.67,,,0.0,
264,47.985,47.236,48.781,,1074.41169567024,30.6,,,,,40.497,59.503,,,0.0,
265,49.191,48.302,50.136,,1223.97958849013,31.2,,,,,40.928,59.072,,,0.0,
266,50.353,49.38,51.386,,1495.20910297049,31.9,,,,,41.794,58.206,,,0.0,
267,51.755,50.657,52.923,,1829.88148430557,32.6,,,0.38,,42.665,57.335,,,0.0,
268,53.261,51.983,54.629,,2259.75380990612,33.3,,,,,43.542,56.458,,,0.0,
269,55.276,53.846,56.81,,2291.76034878957,34.0,,,,,44.42,55.58,,,0.0,
270,57.428,55.806,59.171,,2260.3435861332,34.8,,,,,45.303,54.697,,,0.0,
271,59.51,57.835,61.288,,2359.59326397424,35.6,,,,,46.189,53.811,,,0.0,
272,61.658,60.102,63.268,,2510.02424125274,36.4,,,0.427,,47.079,52.921,,,0.0,
273,63.588,62.027,65.195,,2617.72544861118,37.2,,,,,47.968,52.032,,,0.0,
274,65.159,63.462,66.913,,2783.44108544398,38.0,,,,,48.86,51.14,,,0.0,
275,65.83,64.439,67.239,,2829.90378173456,38.9,,9.04504013061523,,,49.722,50.278,,,0.0,
276,66.971,66.034,67.901,,2437.3643243343,39.7,,8.86452007293701,0.429,,50.511,49.489,,,0.0,40.2
277,67.085,66.064,68.102,,2235.25578329898,40.5,,,,,51.298,48.702,,,0.0,
278,67.416,66.313,68.517,,2431.55353132258,41.4,2.46648708676054,10.293140411377,0.942,,52.085,47.915,,,0.001841832,
279,67.688,66.378,69.007,,1749.28372012167,42.2,2.54190868146188,11.0127000808716,,,52.871,47.129,,20.6000003814697,0.018294243,
280,67.757,66.238,69.307,,1794.6214527531,43.0,2.49885011396798,11.1453800201416,,,53.657,46.343,,24.3799991607666,0.017874031,
281,67.719,66.263,69.202,,1825.87564404641,43.8,2.64016731246943,10.9882898330688,0.821,,54.439,45.561,,26.2299995422363,0.017478039,
282,67.361,65.621,69.169,,1522.82524628497,44.6,2.63485643379251,10.4694900512695,,,55.219,44.781,,27.7399997711182,0.004825141,
283,67.454,65.489,69.518,,1466.54551114669,45.4,2.68417518604347,10.1542501449585,0.846,,55.997,44.003,,31.8400001525879,0.016472352,35.3
284,68.749,67.134,70.4,,1619.53338860398,46.3,2.62621912010343,11.4182500839233,,,56.774,43.226,,28.5149993896484,0.040366216,
285,69.171,67.49,70.925,,1634.46740988129,47.1,2.52510251464995,,,,57.544,42.456,,25.4300003051758,0.059031014,
286,69.451,67.744,71.262,,1610.30182620235,47.9,2.49459743379609,,1.0,,58.313,41.687,,26.6399993896484,0.060151043,
287,70.032,68.703,71.414,,1602.8643126463,48.7,2.55420114681687,13.7246398925781,,,59.118,40.882,,28.3040008544922,0.237262911,
288,70.478,69.068,71.949,294.70330811,1780.37587355483,49.5,2.60116932065548,,,,59.919,40.081,21.51471989,29.7700004577637,0.279451045,
289,70.823,69.498,72.197,336.77706909,1754.58283816577,50.2,2.52075375184469,15.6538095474243,,,60.712,39.288,21.35186836,27.2999992370605,0.320502702,
290,71.23,69.943,72.559,346.66625977,1794.811114232,51.0,2.6055586914062,17.3711605072021,1.1103,,61.501,38.499,21.18795411,25.8999996185303,1.423710128,
291,71.287,70.344,72.25,360.79971313,2117.04754514758,51.9,2.75113315210834,18.5779495239258,,,62.284,37.716,21.02308991,23.7199993133545,4.51376415,
292,71.762,70.735,72.812,375.35293579,2624.79523151946,52.7,2.75267566490605,19.1494197845459,,,63.061,36.939,20.85728758,17.6499996185303,15.0181054,
293,72.061,71.069,73.075,368.99151611,3131.32853176212,53.5,2.85799339804472,20.872859954834,1.0242,,63.83,36.17,20.69066582,15.2700004577637,41.45244865,
294,72.334,71.313,73.379,395.09829712,3500.13541289238,54.3,2.98518793909253,21.3378391265869,,,64.593,35.407,20.52313972,12.2700004577637,62.80216467,
295,72.602,71.499,73.735,470.45605469,3971.80348828223,55.0,3.02349702992544,23.6013298034668,1.1958,,65.348,34.652,20.3548293,13.789999961853,81.10540402,
296,72.941,71.841,74.071,531.25042725,4946.56401720759,55.8,3.11690111934211,,,,66.097,33.903,20.1856446,11.3299999237061,78.19436226,
297,73.62,72.413,74.864,681.84283447,3898.47970014449,56.6,3.18700648510356,29.9093799591064,,,66.826,33.174,20.01637628,10.1599998474121,92.99292417,
298,73.808,72.769,74.873,670.11608887,4495.92044814301,57.4,3.18437374165018,29.8894290924072,,,67.54,32.46,19.84678822,9.96000003814697,91.42082361,
299,74.123,73.04,75.236,711.13500977,5473.2805504316,58.2,3.30537210161235,31.21409034729,,,68.236,31.764,19.67709013,9.96000003814697,97.46161442,27.6
300,74.202,72.971,75.478,798.2677002,5610.73089400516,59.0,3.62125480164594,32.201530456543,,,68.915,31.085,19.44541349,10.9700002670288,100.7169538,
301,74.615,73.43,75.84,788.07678223,5519.77757552373,59.8,3.6583608983826,33.8909912109375,,,69.576,30.424,19.21417987,9.81999969482422,103.9905106,
302,75.11,73.803,76.467,851.35174561,5516.23060417242,60.5,3.81164512736797,34.481819152832,,,70.221,29.779,18.98335316,10.210000038147,111.7079111,
303,75.622,74.456,76.824,838.51031494,4197.42136055142,61.3,3.9518851802378,36.7813186645508,,,70.848,29.152,18.75313209,11.210000038147,109.3176407,
304,75.732,74.693,76.803,768.07641602,3967.19945122178,62.0,3.84017303961871,42.628849029541,1.8325,1.9,71.459,28.541,18.52347293,10.1999998092651,116.6140394,
305,75.743,74.7,76.821,737.03717041,4134.93671999429,,3.84913201847066,47.6468315124512,,,72.052,27.948,18.29457734,10.3339996337891,111.4475314,
306,76.066,74.966,77.205,734.99041748,4171.79501086373,,3.9482902580223,51.3656692504883,1.7193,,72.629,27.371,18.06639486,10.4160003662109,112.4675177,
307,76.474,75.238,77.76,750.44873047,4022.15018374716,,4.01003452306043,52.6199417114258,,,73.189,26.811,17.8390633,10.4949998855591,106.3696091,
308,74.453,73.082,75.912,,3337.25251157504,,,52.4986190795898,,,73.733,26.267,17.6125897,12.2480001449585,104.842178,
309,,,,,3690.62787797599,,,53.7417411804199,,,74.261,25.739,,11.7469997406006,106.4528,
310,,,,,,,,,,,66.211,33.789,,,0.0,
311,,,,,,,,,,,66.641,33.359,,,,
312,,,,,,,,,,,67.068,32.932,,,,
313,,,,,,,,,,,67.493,32.507,,,,
314,,,,,,,,,,,67.916,32.084,,,,
315,,,,,,,,,,,68.334,31.666,,,0.0,
316,,,,,,,,,,,68.75,31.25,,,,
317,,,,,,,,,,,69.163,30.837,,,,
318,,,,,,,,,,,69.574,30.426,,,,
319,,,,,,,,,,,69.98,30.02,,,,
320,,,,,,,,,,,70.384,29.616,,,0.0,
321,,,,,,,,0.0,,,70.784,29.216,,,,
322,,,,,,,,,,,71.182,28.818,,,,
323,,,,,,,,,,,71.576,28.424,,,,
324,,,,,,,,,,,71.967,28.033,,,,
325,,,,,,,,,,,72.354,27.646,,,0.0,
326,,,,,,,,,,,72.739,27.261,,,0.0,
327,,,,,,,,,,,73.12,26.88,,,0.0,
328,,,,,,,,,,,73.497,26.503,,,0.0,
329,,,,,,,,,,,73.871,26.129,,,0.0,
330,,,,,,,,,,,74.33,25.67,,,0.0,
331,,,,,,,,,,,75.043,24.957,,,0.0,
332,,,,,,,,,,,75.743,24.257,,,0.0,
333,,,,,,,,,,,76.429,23.571,,,0.0,
334,,,,,,,,,0.772,,77.103,22.897,,,0.0,
335,,,,,,,,,,,77.762,22.238,,,0.0,
336,,,,,,,,,,,78.408,21.592,,,0.0,
337,,,,,,,,,,,79.04,20.96,,,,
338,,,,,,,,,,,79.659,20.341,,,,
339,,,,,,,,19.4813499450684,,,80.263,19.737,,,,
340,,,,,,,,,,,80.948,19.052,,,0.0,
341,,,,,,,,,,,81.886,18.114,,,0.0,
342,,,,,,,,,,,82.789,17.211,,,1.397819402,
343,,,,,,,,,,,83.654,16.346,,,1.758705593,
344,,,,,,,,,,,84.485,15.515,,,2.29498164,
345,,,,,,,,,,,85.28,14.72,,,2.340780135,
346,,,,,,,,,,,86.043,13.957,,,2.385321101,
347,,,,,,,,,,,86.771,13.229,,,2.518982331,
348,,,,,,,,,,,87.467,12.533,,,2.650036217,
349,,,,,,,,,0.781,,88.131,11.869,,,3.125325555,
350,,,,,,,,,,,88.587,11.413,,,3.420917053,
351,,,,,,,,,,,88.491,11.509,,,3.696591455,
352,,,,,8800.72881035461,,,,,,88.394,11.606,,,3.499664816,
353,,,,,9043.68236654528,,,,,,88.297,11.703,,,3.624439075,
354,,,,,8832.81851941832,,,,,,88.198,11.802,,,3.904487558,
355,,,,,8733.01428721137,,,,,,88.1,11.9,,,,
356,,,,,8673.92719531291,,,,,,88.0,12.0,,,,
357,,,,,9187.16634446553,,,,,,87.9,12.1,,,,
358,,,,,10019.502245442,,,,,,87.799,12.201,,,,
359,,,,,12191.5977314597,,,,,,87.697,12.303,,,,
360,,,,,10446.8632062572,,,,,,87.594,12.406,,,,
361,,,,,10495.3047320935,,,,,,87.502,12.498,,,,
362,,,,,11920.0610903131,,,,,,87.42,12.58,,,,
363,,,,,12038.8715916596,,,,,,87.348,12.652,,,,
364,,,,,12313.9973571825,,,,,,87.288,12.712,,,,
365,,,,,13101.5418159165,,,,,,87.238,12.762,,,,
366,,,,,13300.8246114811,,,,,,87.198,12.802,,,,
367,,,,,12372.8847825647,,,,,,87.17,12.83,,,,
368,,,,,13195.9358995539,,,,,,87.153,12.847,,,,
369,,,,,13672.576657298,,,,,,87.147,12.853,,,,
370,,,,,15501.5263374397,,,,,,87.153,12.847,,,,
371,,,,,15743.3107582991,,,,,,87.169,12.831,,,,
372,,,,,,,,,,,58.45,41.55,,,0.0,
373,,,,,,,,,,,60.983,39.017,,,,
374,,,,,,,,,,,63.462,36.538,,,,
375,,,,,,,,,,,65.872,34.128,,,,
376,,,,,,,,,,,68.205,31.795,,,,
377,,,,,,,,,,,70.445,29.555,,,0.0,
378,,,,,,,,,,,72.593,27.407,,,,
379,,,,,,,,,,,74.641,25.359,,,,
380,,,,,,,,,,,76.588,23.412,,,,
381,,,,,,,,,,,78.424,21.576,,,,
382,,,,,3958.67100126366,,,,,,80.155,19.845,,,0.0,
383,,,,,4193.31302688685,,,,,,81.78,18.22,,,,
384,,,,,4967.07392887548,,,,,,83.301,16.699,,,,
385,,,,,6182.92554414795,,,,,,84.716,15.284,,,,
386,,,,,7174.50664458731,,,,,,86.032,13.968,,,,
387,,,,,7964.0827198557,46.1,,,,,87.252,12.748,,,0.0,
388,,,,,7758.6203529986,47.0,,,,,88.382,11.618,,,0.0,
389,,,,,8207.70148762917,47.9,,,,,89.42,10.58,,,0.0,
390,,,,,9455.66702184087,48.8,,,,,90.378,9.622,,,0.0,
391,,,,,12054.8981945886,49.6,,,,,91.257,8.74299999999999,,,0.0,
392,,,,,12535.9047997815,50.4,,,,,92.064,7.93600000000001,,,0.0,
393,,,,,10516.0929868045,51.1,,,,,92.8,7.2,,,0.0,
394,,,,,9738.74181002803,51.9,,,,,93.474,6.526,,,0.0,
395,,,,,8108.96895890967,52.6,,,,,94.089,5.911,,,0.0,
396,,,,,7825.10346597477,53.2,,,,,94.649,5.351,,,0.0,
397,,,,,7914.76556814698,53.9,,,,,95.159,4.84099999999999,,,0.0,
398,,,,,10569.0295808767,54.5,,,,,95.325,4.675,,,0.0,
399,,,,,12833.3452169012,55.0,,,,,95.178,4.822,,,0.0,
400,,,,,14529.0598773825,55.5,,,,,95.027,4.973,,,0.0,
401,,,,,15404.0421463689,56.0,,,,,94.872,5.128,,,0.0,
402,,,,,19209.7758382742,56.4,7.65368030017361,,,,94.712,5.288,,,0.0,
403,,,,,19968.4053625265,56.8,7.39618284807158,,,,94.53,5.47,,,0.0,
404,,,,,21123.4336867331,57.2,7.15744636279524,,,,94.324,5.676,,,1.344203341,
405,,,,,17023.2225809834,57.5,6.93082696598823,,,,94.111,5.889,,,1.318547569,
406,,,,,16671.0212548517,57.9,6.71723708570211,,,,93.89,6.11,,,1.284466799,
407,,,,,18731.5502032951,58.3,6.83320620391559,,2.2379,,93.661,6.339,,,4.489257564,
408,,,,,19080.3210848024,58.6,7.01513710695746,,,,93.425,6.575,,,8.555349432,
